fng_value,fng_encoded,fng_ma7,fng_ma30,fng_change,fng_volatility,day_sin,day_cos,fng_rsi,sentiment_simple
76,4.0,74.71428571428571,66.36666666666666,2.0,2.214669705570359,-0.433883739117558,-0.9009688679024191,54.16666666666666,Bullish
52,2.0,49.142857142857146,45.4,-3.0,4.29839394148503,0.0,1.0,60.97560975609756,Neutral
34,1.0,30.142857142857142,25.8,-3.0,5.113008619478206,-0.433883739117558,-0.9009688679024191,55.76923076923077,Bearish
66,3.0,67.0,67.3,-3.0,4.242640687119751,-0.7818314824680299,0.6234898018587334,46.55172413793104,Bullish
76,4.0,72.28571428571429,73.5,3.0,3.3022358947793977,0.9749279121818236,-0.2225209339563143,42.5,Bullish
50,2.0,50.71428571428572,54.43333333333333,0.0,1.112697280524649,-0.9749279121818236,-0.2225209339563146,27.272727272727263,Neutral
86,4.0,91.28571428571428,91.46666666666668,-7.0,3.147183169878885,0.4338837391175582,-0.900968867902419,39.47368421052632,Bullish
74,3.0,74.71428571428571,72.56666666666666,2.0,2.288688541087274,0.7818314824680298,0.6234898018587336,54.54545454545455,Bullish
15,0.0,20.428571428571427,22.166666666666668,-7.0,2.992052966170348,-0.9749279121818236,-0.2225209339563146,41.1764705882353,Bearish
21,0.0,15.571428571428571,14.9,-2.0,4.961758520831961,0.9749279121818236,-0.2225209339563143,52.5,Bearish
74,3.0,72.28571428571429,71.96666666666667,0.0,3.3022358947793977,0.0,1.0,45.65217391304348,Bullish
73,3.0,76.42857142857143,79.4,-2.0,2.4397501823734813,-0.9749279121818236,-0.2225209339563146,37.2093023255814,Bullish
29,1.0,28.0,49.53333333333333,1.0,1.1547005383758449,0.4338837391175582,-0.900968867902419,43.20987654320988,Bearish
50,2.0,50.142857142857146,56.2,-4.0,2.1930626551731343,0.9749279121818236,-0.2225209339563143,30.55555555555556,Neutral
92,4.0,89.85714285714286,88.33333333333333,0.0,3.2366943748517865,0.4338837391175582,-0.900968867902419,47.99999999999999,Bullish
71,3.0,70.42857142857143,70.23333333333333,0.0,1.2724180205632118,0.0,1.0,47.05882352941176,Bullish
27,1.0,20.0,21.8,5.0,5.887840577550854,-0.433883739117558,-0.9009688679024191,53.94736842105263,Bearish
75,3.0,74.85714285714286,74.6,-9.0,4.259443290251237,0.9749279121818236,-0.2225209339563143,52.17391304347826,Bullish
21,0.0,31.285714285714285,27.8,-1.0,10.078265156832783,-0.7818314824680299,0.6234898018587334,48.80952380952381,Bearish
73,3.0,71.71428571428571,71.53333333333333,2.0,1.603567451476804,0.9749279121818236,-0.2225209339563143,57.40740740740741,Bullish
55,3.0,46.0,47.73333333333333,1.0,9.000000000000101,-0.9749279121818236,-0.2225209339563146,44.73684210526315,Bullish
38,1.0,40.85714285714285,30.433333333333334,-3.0,1.8644544714726337,0.9749279121818236,-0.2225209339563143,55.0,Bearish
44,1.0,41.57142857142857,31.266666666666666,-7.0,4.649628761422889,0.4338837391175582,-0.900968867902419,57.57575757575758,Bearish
64,3.0,58.71428571428572,51.266666666666666,2.0,7.631388814501061,-0.7818314824680299,0.6234898018587334,70.73170731707317,Bullish
32,1.0,51.285714285714285,68.46666666666667,1.0,20.02260627153113,-0.7818314824680299,0.6234898018587334,19.69696969696969,Bearish
12,0.0,20.0,34.833333333333336,-2.0,6.350852961085961,-0.433883739117558,-0.9009688679024191,23.88059701492537,Bearish
30,1.0,35.42857142857143,26.933333333333334,-4.0,4.577377082168756,0.4338837391175582,-0.900968867902419,45.23809523809524,Bearish
25,0.0,26.714285714285715,24.53333333333333,-1.0,1.2535663410466888,0.7818314824680298,0.6234898018587336,57.89473684210526,Bearish
37,1.0,65.14285714285714,70.9,-18.0,14.65638167521322,-0.9749279121818236,-0.2225209339563146,22.950819672131143,Bearish
52,2.0,50.42857142857143,52.63333333333333,1.0,1.5118578920340633,0.4338837391175582,-0.900968867902419,52.38095238095237,Neutral
16,0.0,25.571428571428573,26.933333333333334,1.0,9.360504666899596,0.0,1.0,50.87719298245614,Bearish
65,3.0,74.0,72.0,-8.0,4.618802153517493,0.4338837391175582,-0.900968867902419,38.888888888888886,Bullish
40,1.0,28.33333333333333,28.33333333333333,25.0,12.583057392117915,-0.9749279121818236,-0.2225209339563146,62.50000000000001,Bearish
67,3.0,62.71428571428572,63.5,3.0,6.87299754387391,-0.9749279121818236,-0.2225209339563146,62.29508196721312,Bullish
41,1.0,27.0,34.4,13.0,7.505553499465423,0.7818314824680298,0.6234898018587336,50.73529411764706,Bearish
73,3.0,72.71428571428571,69.56666666666666,0.0,0.4879500364825863,0.7818314824680298,0.6234898018587336,36.36363636363636,Bullish
42,1.0,38.285714285714285,26.266666666666666,3.0,5.70713838726817,0.9749279121818236,-0.2225209339563143,61.11111111111111,Bearish
35,1.0,35.285714285714285,31.23333333333333,-4.0,4.53557367611087,0.0,1.0,66.66666666666666,Bearish
33,1.0,26.0,27.2,4.0,4.041451884327547,-0.9749279121818236,-0.2225209339563146,73.68421052631578,Bearish
43,1.0,43.57142857142857,31.53333333333333,-5.0,3.909694909544223,-0.433883739117558,-0.9009688679024191,61.90476190476191,Bearish
46,1.0,45.85714285714285,43.03333333333333,-1.0,1.676163419691577,0.7818314824680298,0.6234898018587336,72.22222222222223,Bearish
73,3.0,63.71428571428572,63.6,6.0,7.86795792469455,-0.7818314824680299,0.6234898018587334,67.21311475409836,Bullish
61,3.0,58.42857142857143,57.03333333333333,-3.0,5.563486402642072,-0.433883739117558,-0.9009688679024191,50.909090909090914,Bullish
36,1.0,32.857142857142854,26.53333333333333,7.0,2.410295378065756,-0.433883739117558,-0.9009688679024191,65.0,Bearish
47,2.0,45.85714285714285,42.766666666666666,3.0,1.676163419691577,0.0,1.0,57.77777777777777,Neutral
51,2.0,54.142857142857146,41.8,-10.0,3.4846602621850096,0.7818314824680298,0.6234898018587336,50.0,Neutral
34,1.0,34.0,28.8,-3.0,2.581988897471879,-0.9749279121818236,-0.2225209339563146,49.01960784313726,Bearish
45,1.0,48.71428571428572,46.8,-2.0,1.976047040116246,0.4338837391175582,-0.900968867902419,47.05882352941176,Bearish
39,1.0,45.42857142857143,52.86666666666667,-4.0,5.126959555693713,0.4338837391175582,-0.900968867902419,50.98039215686275,Bearish
93,4.0,91.14285714285714,91.46666666666668,-1.0,2.968084198524493,-0.9749279121818236,-0.2225209339563146,53.65853658536585,Bullish
71,3.0,73.28571428571429,77.2,0.0,2.92770021884631,0.9749279121818236,-0.2225209339563143,43.636363636363626,Bullish
75,3.0,75.57142857142857,77.4,0.0,1.6183471874264677,0.7818314824680298,0.6234898018587336,39.99999999999999,Bullish
60,3.0,55.71428571428572,43.9,4.0,3.728908942942575,0.4338837391175582,-0.900968867902419,65.3061224489796,Bullish
79,4.0,78.28571428571429,66.53333333333333,1.0,3.039423504235421,-0.9749279121818236,-0.2225209339563146,54.54545454545455,Bullish
30,1.0,33.714285714285715,35.666666666666664,-7.0,4.461475305856362,-0.433883739117558,-0.9009688679024191,43.52941176470589,Bearish
43,1.0,50.85714285714285,49.36666666666667,-3.0,7.0811621322251375,0.7818314824680298,0.6234898018587336,34.14634146341464,Bearish
41,1.0,34.142857142857146,26.9,5.0,3.976119189552187,-0.7818314824680299,0.6234898018587334,73.80952380952381,Bearish
20,0.0,21.857142857142858,23.73333333333333,-5.0,3.287784027200104,0.7818314824680298,0.6234898018587336,45.283018867924525,Bearish
13,0.0,10.857142857142858,23.53333333333333,1.0,1.5735915849412483,0.9749279121818236,-0.2225209339563143,43.33333333333333,Bearish
47,2.0,45.71428571428572,41.9,0.0,1.380131118680452,0.4338837391175582,-0.900968867902419,57.14285714285714,Neutral
13,0.0,25.714285714285715,30.5,-6.0,7.296444013222921,-0.433883739117558,-0.9009688679024191,26.984126984126974,Bearish
44,1.0,54.142857142857146,50.8,-6.0,5.669467095138605,-0.7818314824680299,0.6234898018587334,35.135135135135144,Bearish
44,1.0,47.85714285714285,46.9,-1.0,2.5448360411193782,-0.433883739117558,-0.9009688679024191,37.5,Bearish
28,1.0,28.0,27.53333333333333,0.0,0.8164965809139113,0.4338837391175582,-0.900968867902419,42.10526315789474,Bearish
24,0.0,18.142857142857142,20.83333333333333,0.0,5.928141120353833,-0.9749279121818236,-0.2225209339563146,51.28205128205128,Bearish
15,0.0,14.571428571428571,20.33333333333333,-4.0,3.35942171894438,0.7818314824680298,0.6234898018587336,54.0,Bearish
44,1.0,42.285714285714285,34.43333333333333,-1.0,5.407226205558873,0.7818314824680298,0.6234898018587336,62.74509803921568,Bearish
43,1.0,42.71428571428572,41.5,-1.0,1.2535663410577242,0.4338837391175582,-0.900968867902419,52.17391304347826,Bearish
49,2.0,39.142857142857146,30.1,-2.0,10.188695883650189,-0.7818314824680299,0.6234898018587334,78.0,Neutral
59,3.0,60.85714285714285,54.833333333333336,-2.0,4.947341758580356,-0.433883739117558,-0.9009688679024191,52.38095238095238,Bullish
57,3.0,59.85714285714285,64.46666666666667,1.0,5.98410593234504,0.0,1.0,44.79166666666667,Bullish
21,0.0,27.714285714285715,21.266666666666666,-2.0,5.936168397045835,-0.7818314824680299,0.6234898018587334,53.57142857142857,Bearish
25,0.0,27.285714285714285,46.46666666666667,0.0,1.7043362064903087,-0.9749279121818236,-0.2225209339563146,45.9016393442623,Bearish
42,1.0,45.85714285714285,44.93333333333333,1.0,4.740906081773162,-0.7818314824680299,0.6234898018587334,46.51162790697675,Bearish
53,2.0,53.42857142857143,55.333333333333336,3.0,3.101458950081587,0.7818314824680298,0.6234898018587336,54.83870967741936,Neutral
50,2.0,49.42857142857143,45.43333333333333,1.0,0.786795792463575,-0.7818314824680299,0.6234898018587334,65.0,Neutral
29,1.0,23.857142857142858,29.1,1.0,4.598136268408985,-0.433883739117558,-0.9009688679024191,37.9746835443038,Bearish
29,1.0,26.0,30.133333333333333,5.0,3.265986323707569,-0.7818314824680299,0.6234898018587334,58.208955223880594,Bearish
53,2.0,51.285714285714285,53.2,3.0,2.288688541083535,0.4338837391175582,-0.900968867902419,53.846153846153854,Neutral
21,0.0,24.142857142857142,22.866666666666667,-7.0,3.2366943748490704,-0.433883739117558,-0.9009688679024191,46.55172413793104,Bearish
16,0.0,57.71428571428572,73.2,-45.0,25.0447219037884,0.0,1.0,37.037037037037045,Bearish
47,2.0,46.0,49.16666666666666,-2.0,2.516611478421314,0.0,1.0,42.85714285714285,Neutral
22,0.0,25.571428571428573,30.2,-1.0,8.12110712602548,-0.9749279121818236,-0.2225209339563146,42.85714285714285,Bearish
23,0.0,38.42857142857143,40.7,-8.0,10.030904626156534,-0.7818314824680299,0.6234898018587334,29.824561403508767,Bearish
54,2.0,60.142857142857146,52.23333333333333,-8.0,4.298393941484202,0.4338837391175582,-0.900968867902419,61.40350877192982,Neutral
49,2.0,45.0,33.06666666666667,5.0,2.449489742783327,0.7818314824680298,0.6234898018587336,62.5,Neutral
68,3.0,60.71428571428572,65.06666666666666,7.0,7.158079018709991,0.7818314824680298,0.6234898018587336,47.86324786324786,Bullish
89,4.0,89.57142857142857,85.66666666666667,2.0,2.9920529661735,-0.7818314824680299,0.6234898018587334,52.72727272727273,Bullish
43,1.0,57.142857142857146,69.86666666666666,9.0,15.64639012071224,-0.9749279121818236,-0.2225209339563146,33.33333333333333,Bearish
21,0.0,19.285714285714285,15.4,-3.0,2.8702082220810667,-0.7818314824680299,0.6234898018587334,66.66666666666666,Bearish
21,0.0,23.857142857142858,38.56666666666667,2.0,3.804758924845568,-0.433883739117558,-0.9009688679024191,22.91666666666667,Bearish
40,1.0,38.85714285714285,34.333333333333336,1.0,1.345185418270496,0.9749279121818236,-0.2225209339563143,51.21951219512195,Bearish
37,1.0,27.571428571428573,26.066666666666663,4.0,7.020378500174737,0.4338837391175582,-0.900968867902419,50.0,Bearish
33,1.0,34.857142857142854,26.966666666666665,4.0,3.4364987719370603,0.4338837391175582,-0.900968867902419,63.82978723404256,Bearish
49,2.0,50.285714285714285,55.266666666666666,-3.0,2.214669705566324,0.0,1.0,34.28571428571429,Neutral
36,1.0,33.285714285714285,26.766666666666666,0.0,2.6903708365384453,-0.9749279121818236,-0.2225209339563146,70.27027027027027,Bearish
39,1.0,35.142857142857146,34.333333333333336,-2.0,5.177791402666574,-0.433883739117558,-0.9009688679024191,61.90476190476191,Bearish
62,3.0,45.85714285714285,64.53333333333333,35.0,17.449246129165395,-0.9749279121818236,-0.2225209339563146,46.90265486725664,Bullish
54,2.0,51.85714285714285,62.46666666666667,-1.0,2.9113897843102534,-0.7818314824680299,0.6234898018587334,45.45454545454545,Neutral
30,1.0,25.714285714285715,23.33333333333333,-2.0,5.736267244884782,-0.433883739117558,-0.9009688679024191,59.375,Bearish
53,2.0,49.85714285714285,33.166666666666664,2.0,3.3876526498715656,-0.9749279121818236,-0.2225209339563146,75.0,Neutral
40,1.0,28.428571428571427,27.766666666666666,-2.0,11.296860077873347,-0.7818314824680299,0.6234898018587334,50.588235294117645,Bearish
23,0.0,17.285714285714285,19.433333333333334,3.0,3.545621041711918,-0.433883739117558,-0.9009688679024191,55.55555555555556,Bearish
41,1.0,38.0,34.733333333333334,10.0,3.36650164612128,-0.433883739117558,-0.9009688679024191,47.5,Bearish
67,3.0,67.85714285714286,64.26666666666667,-2.0,2.968084198523833,-0.7818314824680299,0.6234898018587334,40.47619047619048,Bullish
72,3.0,70.28571428571429,58.53333333333333,-1.0,4.889249625941261,-0.7818314824680299,0.6234898018587334,64.40677966101694,Bullish
73,3.0,71.57142857142857,70.26666666666667,-3.0,2.507132682113446,0.9749279121818236,-0.2225209339563143,50.0,Bullish
80,4.0,64.57142857142857,61.833333333333336,5.0,11.058287131636478,-0.7818314824680299,0.6234898018587334,55.94405594405594,Bullish
40,1.0,46.142857142857146,40.53333333333333,-2.0,5.241773600242061,-0.9749279121818236,-0.2225209339563146,34.61538461538463,Bearish
33,1.0,22.571428571428573,24.933333333333334,13.0,5.411627692821996,0.0,1.0,50.79365079365079,Bearish
37,1.0,26.285714285714285,21.7,4.0,6.848705126134434,-0.7818314824680299,0.6234898018587334,69.11764705882354,Bearish
34,1.0,25.857142857142858,27.53333333333333,2.0,5.871642911161407,0.9749279121818236,-0.2225209339563143,43.54838709677419,Bearish
67,3.0,69.85714285714286,73.8,-5.0,5.956189257922654,-0.7818314824680299,0.6234898018587334,42.97520661157025,Bullish
24,0.0,33.0,34.03333333333333,4.0,7.979139469057472,-0.433883739117558,-0.9009688679024191,28.57142857142857,Bearish
48,2.0,29.714285714285715,22.3,15.0,8.845230083954652,-0.433883739117558,-0.9009688679024191,58.66666666666666,Neutral
14,0.0,11.142857142857142,22.53333333333333,1.0,1.9518001458989631,0.4338837391175582,-0.900968867902419,50.0,Bearish
81,4.0,80.57142857142857,77.6,-1.0,2.8784916685178543,0.7818314824680298,0.6234898018587336,51.92307692307693,Bullish
9,0.0,9.714285714285714,12.133333333333333,2.0,2.6903708365318275,-0.433883739117558,-0.9009688679024191,48.57142857142856,Bearish
24,0.0,22.714285714285715,26.4,0.0,1.3801311186759664,0.4338837391175582,-0.900968867902419,62.85714285714286,Bearish
91,4.0,91.0,91.63333333333334,-2.0,2.943920288777129,-0.7818314824680299,0.6234898018587334,50.0,Bullish
15,0.0,19.857142857142858,13.133333333333333,-1.0,3.67099311851208,0.9749279121818236,-0.2225209339563143,53.125,Bearish
10,0.0,12.857142857142858,12.533333333333331,-4.0,2.968084198517908,-0.7818314824680299,0.6234898018587334,44.44444444444444,Bearish
54,2.0,48.42857142857143,36.53333333333333,-2.0,5.442338432976297,0.9749279121818236,-0.2225209339563143,65.45454545454545,Neutral
67,3.0,50.71428571428572,37.0625,-4.0,15.370038882126984,-0.433883739117558,-0.9009688679024191,63.26530612244898,Bullish
68,3.0,69.0,59.46666666666667,-6.0,3.2145502536651365,0.7818314824680298,0.6234898018587336,51.85185185185185,Bullish
26,1.0,36.85714285714285,35.7,2.0,14.701797752072986,-0.7818314824680299,0.6234898018587334,38.095238095238095,Bearish
25,0.0,29.142857142857142,33.266666666666666,5.0,10.510765456243906,0.9749279121818236,-0.2225209339563143,25.42372881355932,Bearish
47,2.0,49.142857142857146,46.3,-3.0,1.2149857925840308,0.9749279121818236,-0.2225209339563143,58.82352941176471,Neutral
39,1.0,34.285714285714285,28.866666666666667,-2.0,7.631388814500214,-0.9749279121818236,-0.2225209339563146,63.855421686746986,Bearish
60,3.0,63.85714285714285,69.2,-4.0,7.840675383931743,0.9749279121818236,-0.2225209339563143,41.66666666666667,Bullish
74,3.0,65.42857142857143,59.2,2.0,5.623081683476718,-0.9749279121818236,-0.2225209339563146,78.78787878787878,Bullish
32,1.0,30.428571428571427,38.96666666666667,2.0,11.886366740334006,0.9749279121818236,-0.2225209339563143,56.68789808917197,Bearish
32,1.0,37.142857142857146,43.0,0.0,3.760699023168525,0.9749279121818236,-0.2225209339563143,23.07692307692308,Bearish
24,0.0,23.0,28.966666666666665,3.0,2.449489742778218,0.9749279121818236,-0.2225209339563143,24.07407407407408,Bearish
70,3.0,68.42857142857143,70.63333333333334,-1.0,3.04724700110107,0.9749279121818236,-0.2225209339563143,45.00000000000001,Bullish
77,4.0,74.85714285714286,60.96666666666667,-1.0,3.5321651258390974,0.9749279121818236,-0.2225209339563143,70.3125,Bullish
29,1.0,27.714285714285715,26.933333333333334,2.0,1.380131118676469,-0.9749279121818236,-0.2225209339563146,54.54545454545455,Bearish
21,0.0,22.428571428571427,31.366666666666667,2.0,3.258688021128936,0.9749279121818236,-0.2225209339563143,47.61904761904762,Bearish
49,2.0,54.0,52.4,1.0,4.041451884326639,-0.9749279121818236,-0.2225209339563146,46.93877551020408,Neutral
40,1.0,48.285714285714285,66.66666666666667,-6.0,10.796824930109224,0.4338837391175582,-0.900968867902419,32.55813953488372,Bearish
31,1.0,32.714285714285715,27.8,0.0,3.0937725468123167,-0.9749279121818236,-0.2225209339563146,50.0,Bearish
23,0.0,16.428571428571427,21.566666666666663,11.0,5.472876844252269,0.9749279121818236,-0.2225209339563143,51.42857142857143,Bearish
53,2.0,55.0,61.36666666666667,-3.0,4.396968652756989,0.0,1.0,42.37288135593221,Neutral
23,0.0,23.142857142857142,23.4,-3.0,2.3401261667194206,-0.433883739117558,-0.9009688679024191,55.17241379310345,Bearish
28,1.0,21.142857142857142,19.766666666666666,5.0,5.984105932343778,0.0,1.0,60.41666666666666,Bearish
61,3.0,55.85714285714285,48.333333333333336,5.0,2.6726124191251093,0.9749279121818236,-0.2225209339563143,72.5,Bullish
50,2.0,61.142857142857146,62.03333333333333,-2.0,7.925245977855973,-0.433883739117558,-0.9009688679024191,37.037037037037045,Neutral
29,1.0,28.571428571428573,25.933333333333334,3.0,1.7182493859619918,0.0,1.0,55.99999999999999,Bearish
74,3.0,54.71428571428572,34.733333333333334,5.0,11.954277975049868,-0.7818314824680299,0.6234898018587334,77.64705882352942,Bullish
38,1.0,38.71428571428572,34.0,-3.0,1.1126972805301334,0.9749279121818236,-0.2225209339563143,40.74074074074074,Bearish
79,4.0,73.85714285714286,51.06666666666667,1.0,4.220133150687589,-0.7818314824680299,0.6234898018587334,76.78571428571429,Bullish
63,3.0,59.85714285714285,61.06666666666667,3.0,4.220133150686288,0.0,1.0,44.64285714285714,Bullish
79,4.0,88.28571428571429,85.33333333333333,3.0,7.521398046336475,0.4338837391175582,-0.900968867902419,32.5,Bullish
51,2.0,49.71428571428572,54.9,1.0,1.49602648308317,0.4338837391175582,-0.900968867902419,48.14814814814815,Neutral
28,1.0,24.142857142857142,22.666666666666668,3.0,2.9113897843091388,0.9749279121818236,-0.2225209339563143,45.76271186440678,Bearish
55,3.0,52.57142857142857,38.06666666666667,1.0,1.7182493859664456,-0.433883739117558,-0.9009688679024191,70.0,Bullish
45,1.0,40.42857142857143,40.9,4.0,5.191568255581889,0.4338837391175582,-0.900968867902419,43.39622641509434,Bearish
70,3.0,69.28571428571429,61.4,1.0,2.497617912752212,-0.433883739117558,-0.9009688679024191,50.0,Bullish
50,2.0,50.0,57.3,2.0,1.732050807566318,0.0,1.0,35.55555555555554,Neutral
44,1.0,27.0,18.133333333333333,18.0,8.020806277011003,0.4338837391175582,-0.900968867902419,82.97872340425532,Bearish
91,4.0,88.42857142857143,77.93333333333334,5.0,2.070196678028644,0.9749279121818236,-0.2225209339563143,63.93442622950819,Bullish
53,2.0,50.0,34.03333333333333,0.0,3.5118845842830297,-0.7818314824680299,0.6234898018587334,75.0,Neutral
33,1.0,38.0,47.23333333333333,1.0,3.8297084310254657,-0.433883739117558,-0.9009688679024191,40.78947368421053,Bearish
24,0.0,23.714285714285715,23.266666666666666,2.0,1.496026483077783,0.7818314824680298,0.6234898018587336,57.692307692307686,Bearish
42,1.0,35.285714285714285,27.166666666666668,1.0,4.956957592256554,0.0,1.0,70.27027027027027,Bearish
25,0.0,23.285714285714285,27.466666666666665,-2.0,2.21466970556284,-0.433883739117558,-0.9009688679024191,39.99999999999999,Bearish
40,1.0,38.57142857142857,46.1,2.0,1.1338934190295988,0.4338837391175582,-0.900968867902419,28.125,Bearish
32,1.0,42.85714285714285,46.03333333333333,-8.0,9.599107101332809,0.9749279121818236,-0.2225209339563143,38.63636363636363,Bearish
66,3.0,72.71428571428571,66.43333333333334,-7.0,3.2513733362129305,0.4338837391175582,-0.900968867902419,45.833333333333336,Bullish
30,1.0,33.42857142857143,47.3,-11.0,4.0355562548074335,0.7818314824680298,0.6234898018587336,32.22222222222223,Bearish
25,0.0,27.428571428571427,47.96666666666667,-4.0,1.5118578920342378,-0.433883739117558,-0.9009688679024191,35.8974358974359,Bearish
49,2.0,50.142857142857146,50.16666666666666,-1.0,3.132015933790091,-0.9749279121818236,-0.2225209339563146,51.42857142857143,Neutral
30,1.0,42.71428571428572,64.4,-17.0,9.82707629823978,-0.9749279121818236,-0.2225209339563146,29.245283018867923,Bearish
18,0.0,19.142857142857142,39.43333333333333,-3.0,5.669467095137304,-0.9749279121818236,-0.2225209339563146,44.44444444444444,Bearish
69,3.0,66.57142857142857,67.5,3.0,3.779644730092758,0.0,1.0,45.6140350877193,Bullish
64,3.0,57.85714285714285,61.1,0.0,4.6700667885502485,-0.9749279121818236,-0.2225209339563146,46.0,Bullish
54,2.0,51.85714285714285,38.9,-1.0,3.9761191895524246,-0.433883739117558,-0.9009688679024191,64.81481481481481,Neutral
26,1.0,20.428571428571427,23.866666666666667,3.0,3.207134902949297,0.7818314824680298,0.6234898018587336,60.869565217391305,Bearish
43,1.0,40.57142857142857,40.43333333333333,-2.0,5.126959555691757,-0.9749279121818236,-0.2225209339563146,54.76190476190476,Bearish
70,3.0,70.85714285714286,73.26666666666667,-2.0,2.340126166726539,-0.433883739117558,-0.9009688679024191,41.1764705882353,Bullish
61,3.0,68.85714285714286,68.56666666666666,-12.0,3.933978962347606,-0.433883739117558,-0.9009688679024191,45.45454545454546,Bullish
50,2.0,45.285714285714285,26.633333333333333,0.0,7.609517849690112,-0.433883739117558,-0.9009688679024191,69.11764705882354,Neutral
78,4.0,75.85714285714286,67.16666666666667,7.0,3.078342163600171,-0.9749279121818236,-0.2225209339563146,52.38095238095237,Bullish
61,3.0,47.142857142857146,43.66666666666666,-8.0,19.117431586805527,0.4338837391175582,-0.900968867902419,60.49382716049383,Bullish
26,1.0,21.142857142857142,22.366666666666667,-1.0,5.639993245520061,0.0,1.0,50.84745762711864,Bearish
54,2.0,55.0,50.6,-1.0,0.8164965809290906,-0.9749279121818236,-0.2225209339563146,65.85365853658537,Neutral
38,1.0,39.85714285714285,50.96666666666667,-1.0,2.1157009420508786,0.0,1.0,31.034482758620683,Bearish
14,0.0,18.142857142857142,43.96666666666667,2.0,6.011892974999164,-0.7818314824680299,0.6234898018587334,23.89380530973452,Bearish
23,0.0,25.571428571428573,28.5,-6.0,3.457221565413297,0.7818314824680298,0.6234898018587336,47.77777777777777,Bearish
64,3.0,61.42857142857143,67.73333333333333,-4.0,11.17821009609252,0.9749279121818236,-0.2225209339563143,44.11764705882352,Bullish
13,0.0,10.857142857142858,19.166666666666668,1.0,2.193062655167494,0.4338837391175582,-0.900968867902419,32.5,Bearish
49,2.0,59.0,54.266666666666666,-10.0,6.1913918736691205,0.0,1.0,41.07142857142856,Neutral
15,0.0,15.714285714285714,13.8,-1.0,1.7994708216867903,0.0,1.0,53.48837209302325,Bearish
55,3.0,52.142857142857146,62.833333333333336,6.0,3.236694374850099,-0.9749279121818236,-0.2225209339563146,43.47826086956522,Bullish
23,0.0,22.142857142857142,27.266666666666666,3.0,1.3451854182592864,-0.433883739117558,-0.9009688679024191,42.5531914893617,Bearish
53,2.0,65.14285714285714,71.63333333333334,-10.0,7.380798769523241,-0.9749279121818236,-0.2225209339563146,30.612244897959187,Neutral
27,1.0,21.571428571428573,26.266666666666666,0.0,4.197504927817152,0.0,1.0,50.0,Bearish
75,3.0,77.57142857142857,79.43333333333334,-3.0,2.439750182373589,-0.433883739117558,-0.9009688679024191,43.18181818181818,Bullish
32,1.0,23.0,22.7,6.0,6.831300510638912,0.7818314824680298,0.6234898018587336,60.0,Bearish
37,1.0,30.571428571428573,26.6,-1.0,8.05930399925356,-0.9749279121818236,-0.2225209339563146,56.94444444444444,Bearish
40,1.0,32.142857142857146,19.933333333333334,0.0,8.952254305082182,-0.9749279121818236,-0.2225209339563146,73.91304347826087,Bearish
23,0.0,24.285714285714285,25.7,1.0,2.9277002188414856,-0.9749279121818236,-0.2225209339563146,48.88888888888889,Bearish
60,3.0,42.57142857142857,26.266666666666666,7.0,13.854688049623384,-0.9749279121818236,-0.2225209339563146,79.22077922077922,Bullish
27,1.0,33.285714285714285,52.5,-1.0,9.586697132211697,0.7818314824680298,0.6234898018587336,48.51485148514851,Bearish
41,1.0,38.57142857142857,29.633333333333333,2.0,1.2724180205620224,0.0,1.0,59.523809523809526,Bearish
72,3.0,67.0,53.6,7.0,6.782329983125544,-0.7818314824680299,0.6234898018587334,70.76923076923077,Bullish
75,3.0,77.85714285714286,64.2,0.0,3.0783421635994275,0.4338837391175582,-0.900968867902419,48.78048780487806,Bullish
76,4.0,57.42857142857143,45.8,18.0,8.541216596737549,0.7818314824680298,0.6234898018587336,83.6734693877551,Bullish
60,3.0,54.85714285714285,54.46666666666667,-1.0,5.956189257921965,-0.9749279121818236,-0.2225209339563146,52.631578947368425,Bullish
79,4.0,74.57142857142857,73.3,0.0,3.207134902950274,0.7818314824680298,0.6234898018587336,50.0,Bullish
29,1.0,38.42857142857143,35.03333333333333,-4.0,7.568732673684483,-0.9749279121818236,-0.2225209339563146,48.4375,Bearish
71,3.0,68.85714285714286,84.33333333333333,-3.0,12.992671927264468,0.7818314824680298,0.6234898018587336,44.14414414414414,Bullish
43,1.0,40.42857142857143,30.433333333333334,-4.0,5.126959555693335,-0.9749279121818236,-0.2225209339563146,60.0,Bearish
56,3.0,56.85714285714285,50.23333333333333,-3.0,1.21498579258908,0.7818314824680298,0.6234898018587336,58.53658536585366,Bullish
33,1.0,33.57142857142857,59.266666666666666,6.0,8.715066319447262,0.0,1.0,36.73469387755102,Bearish
44,1.0,40.285714285714285,42.7037037037037,7.0,7.8254773169498195,0.7818314824680298,0.6234898018587336,53.6,Bearish
65,3.0,61.0,63.96666666666667,17.0,8.246211251235383,0.4338837391175582,-0.900968867902419,50.0,Bullish
66,3.0,66.57142857142857,68.4,4.0,3.309438162647043,0.4338837391175582,-0.900968867902419,47.540983606557376,Bullish
70,3.0,71.71428571428571,55.0,9.0,5.0896720822433,0.9749279121818236,-0.2225209339563143,64.40677966101694,Bullish
94,4.0,92.71428571428572,90.43333333333334,8.0,3.1471831698789194,0.4338837391175582,-0.900968867902419,51.16279069767442,Bullish
23,0.0,24.0,24.73333333333333,2.0,3.265986323707077,0.7818314824680298,0.6234898018587336,50.87719298245614,Bearish
