date,fng_value,fng_classification,fng_value-Standarisasi,fng_value-Normalisasi,fng_standardized,fng_encoded,fng_ma7,fng_ma30,fng_change,fng_volatility,sentiment_simple,sentiment_change,day_of_week,day_sin,day_cos,fng_rsi
2018-02-01,30,Fear,-0.7381821415364397,0.2777777777777778,-0.7381821415364397,1.0,30.0,30.0,0.0,0.0,Bearish,1,3,0.43388373911755823,-0.900968867902419,50.0
2018-02-02,15,Extreme Fear,-1.4254451365341023,0.1111111111111111,-1.4254451365341023,0.0,22.5,22.5,-15.0,10.606601717798213,Bearish,1,4,-0.433883739117558,-0.9009688679024191,0.0
2018-02-03,40,Fear,-0.2800068115379979,0.3888888888888889,-0.2800068115379979,1.0,28.333333333333332,28.333333333333332,25.0,12.583057392117917,Bearish,1,5,-0.9749279121818236,-0.2225209339563146,62.50000000000001
2018-02-04,24,Extreme Fear,-1.013087339535505,0.2111111111111111,-1.013087339535505,0.0,27.25,27.25,-16.0,10.5,Bearish,1,6,-0.7818314824680299,0.6234898018587334,44.64285714285714
2018-02-05,11,Extreme Fear,-1.6087152685334791,0.0666666666666666,-1.6087152685334791,0.0,24.0,24.0,-13.0,11.640446726822816,Bearish,0,0,0.0,1.0,36.231884057971016
2018-02-06,8,Extreme Fear,-1.746167867533012,0.0333333333333333,-1.746167867533012,0.0,21.333333333333332,21.333333333333332,-3.0,12.290918056299402,Bearish,0,1,0.7818314824680298,0.6234898018587336,34.72222222222223
2018-02-07,36,Fear,-0.4632769435373746,0.3444444444444444,-0.4632769435373746,1.0,23.428571428571427,23.428571428571427,28.0,12.51475319848728,Bearish,1,2,0.9749279121818236,-0.22252093395631434,53.0
2018-02-08,30,Fear,-0.7381821415364397,0.2777777777777778,-0.7381821415364397,1.0,23.428571428571427,24.25,-6.0,12.51475319848728,Bearish,0,3,0.43388373911755823,-0.900968867902419,50.0
2018-02-09,44,Fear,-0.0967366795386211,0.4333333333333333,-0.0967366795386211,1.0,27.571428571428573,26.444444444444443,14.0,13.974466511667424,Bearish,0,4,-0.433883739117558,-0.9009688679024191,55.833333333333336
2018-02-10,54,Neutral,0.3614386504598207,0.5444444444444444,0.3614386504598207,2.0,29.571428571428573,29.2,10.0,16.771574591722576,Neutral,1,5,-0.9749279121818236,-0.2225209339563146,59.230769230769226
2018-02-11,31,Fear,-0.6923646085365955,0.2888888888888888,-0.6923646085365955,1.0,30.571428571428573,29.363636363636363,-23.0,16.591736325222694,Bearish,1,6,-0.7818314824680299,0.6234898018587334,50.326797385620914
2018-02-12,42,Fear,-0.1883717455383095,0.4111111111111111,-0.1883717455383095,1.0,35.0,30.416666666666668,11.0,14.502873278538063,Bearish,0,0,0.0,1.0,53.65853658536585
2018-02-13,35,Fear,-0.5090944765372188,0.3333333333333333,-0.5090944765372188,1.0,38.857142857142854,30.76923076923077,-7.0,8.45435925876057,Bearish,0,1,0.7818314824680298,0.6234898018587336,51.461988304093566
2018-02-14,55,Greed,0.4072561834596649,0.5555555555555556,0.4072561834596649,3.0,41.57142857142857,32.5,20.0,10.2446269308541,Bullish,1,2,0.9749279121818236,-0.22252093395631434,56.54450261780105
2018-02-15,71,Greed,1.140336711457172,0.7333333333333334,1.140336711457172,3.0,47.42857142857143,35.06666666666667,16.0,13.673053095500693,Bullish,0,3,0.43388373911755823,-0.900968867902419,59.90338164251207
2018-02-16,67,Greed,0.9570665794577952,0.6888888888888889,0.9570665794577952,3.0,50.714285714285715,37.0625,-4.0,15.370038882126984,Bullish,0,4,-0.433883739117558,-0.9009688679024191,63.26530612244898
2018-02-17,74,Greed,1.2777893104567044,0.7666666666666667,1.2777893104567044,3.0,53.57142857142857,39.23529411764706,7.0,17.756286613076348,Bullish,0,5,-0.9749279121818236,-0.2225209339563146,59.55056179775281
2018-02-18,63,Greed,0.7737964474584184,0.6444444444444445,0.7737964474584184,3.0,58.142857142857146,40.55555555555556,-11.0,14.85966095876766,Bullish,0,6,-0.7818314824680299,0.6234898018587334,61.27167630057803
2018-02-19,67,Greed,0.9570665794577952,0.6888888888888889,0.9570665794577952,3.0,61.714285714285715,41.94736842105263,4.0,13.250336922940056,Bullish,0,0,0.0,1.0,67.07317073170731
2018-02-20,74,Greed,1.2777893104567044,0.7666666666666667,1.2777893104567044,3.0,67.28571428571429,43.55,7.0,6.750661343263224,Bullish,0,1,0.7818314824680298,0.6234898018587336,69.64285714285714
2018-02-21,54,Neutral,0.3614386504598207,0.5444444444444444,0.3614386504598207,2.0,67.14285714285714,44.04761904761905,-20.0,7.057586259446191,Neutral,1,2,0.9749279121818236,-0.22252093395631434,55.62499999999999
2018-02-22,44,Fear,-0.0967366795386211,0.4333333333333333,-0.0967366795386211,1.0,63.285714285714285,44.04545454545455,-10.0,10.919619738713214,Bearish,1,3,0.43388373911755823,-0.900968867902419,54.26829268292683
2018-02-23,39,Fear,-0.325824344537842,0.3777777777777777,-0.325824344537842,1.0,59.285714285714285,43.82608695652174,-5.0,14.02039331015463,Bearish,0,4,-0.433883739117558,-0.9009688679024191,48.38709677419355
2018-02-24,31,Fear,-0.6923646085365955,0.2888888888888888,-0.6923646085365955,1.0,53.142857142857146,43.291666666666664,-8.0,15.805363767073638,Bearish,0,5,-0.9749279121818236,-0.2225209339563146,42.48366013071896
2018-02-25,33,Fear,-0.6007295425369071,0.3111111111111111,-0.6007295425369071,1.0,48.857142857142854,42.88,2.0,16.7275079975926,Bearish,0,6,-0.7818314824680299,0.6234898018587334,50.75757575757576
2018-02-26,37,Fear,-0.4174594105375304,0.3555555555555555,-0.4174594105375304,1.0,44.57142857142857,42.65384615384615,4.0,15.06493879683491,Bearish,0,0,0.0,1.0,47.99999999999999
2018-02-27,44,Fear,-0.0967366795386211,0.4333333333333333,-0.0967366795386211,1.0,40.285714285714285,42.7037037037037,7.0,7.8254773169498195,Bearish,0,1,0.7818314824680298,0.6234898018587336,53.599999999999994
2018-02-28,41,Fear,-0.2341892785381537,0.3999999999999999,-0.2341892785381537,1.0,38.42857142857143,42.642857142857146,-3.0,5.094347941825521,Bearish,0,2,0.9749279121818236,-0.22252093395631434,43.518518518518526
2018-03-01,38,Fear,-0.3716418775376862,0.3666666666666666,-0.3716418775376862,1.0,37.57142857142857,42.48275862068966,-3.0,4.466808810815831,Bearish,0,3,0.43388373911755823,-0.900968867902419,32.631578947368425
2018-03-02,47,Neutral,0.0407159194609114,0.4666666666666667,0.0407159194609114,2.0,38.714285714285715,42.63333333333333,9.0,5.736267244886944,Neutral,1,4,-0.433883739117558,-0.9009688679024191,40.0
2018-03-03,56,Greed,0.4530737164595091,0.5666666666666667,0.4530737164595091,3.0,42.285714285714285,43.5,9.0,7.60951784969079,Bullish,1,5,-0.9749279121818236,-0.2225209339563146,41.1764705882353
2018-03-04,44,Fear,-0.0967366795386211,0.4333333333333333,-0.0967366795386211,1.0,43.857142857142854,44.46666666666667,-12.0,6.414269805898247,Bearish,1,6,-0.7818314824680299,0.6234898018587334,40.77669902912622
2018-03-05,55,Greed,0.4072561834596649,0.5555555555555556,0.4072561834596649,3.0,46.42857142857143,44.96666666666667,11.0,6.803360514166143,Bullish,1,0,0.0,1.0,44.545454545454554
2018-03-06,59,Greed,0.5905263154590417,0.6,0.5905263154590417,3.0,48.57142857142857,46.13333333333333,4.0,8.14160391358576,Bullish,0,1,0.7818314824680298,0.6234898018587336,42.99065420560748
2018-03-07,37,Fear,-0.4174594105375304,0.3555555555555555,-0.4174594105375304,1.0,48.0,47.0,-22.0,8.86942313043342,Bearish,1,2,0.9749279121818236,-0.22252093395631434,42.201834862385326
2018-03-08,39,Fear,-0.325824344537842,0.3777777777777777,-0.325824344537842,1.0,48.142857142857146,48.03333333333333,2.0,8.687703406320404,Bearish,0,3,0.43388373911755823,-0.900968867902419,47.524752475247524
2018-03-09,37,Fear,-0.4174594105375304,0.3555555555555555,-0.4174594105375304,1.0,46.714285714285715,48.06666666666667,-2.0,9.673232581274435,Bearish,0,4,-0.433883739117558,-0.9009688679024191,48.97959183673469
